__label__cb	"Sentence: ""A Dad Halted His Daughter 's Wedding So Her Stepdad Could Help Give Her Away""   [− Tokens: 15]"
__label__cb	"Sentence: ""Serious Question : Is This Nicolas Cage Or Scrooge""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Debt Settlers Offer Promises but Little Help""   [− Tokens: 7]"
__label__cb	"Sentence: ""The 54 Absolute Worst Things About Fall""   [− Tokens: 7]"
__label__not cb	"Sentence: ""National Party of Australia to trial community pre-selections at 2011 NSW election""   [− Tokens: 12]"
__label__cb	"Sentence: ""Can You Guess The Movie From The Santa Claus""   [− Tokens: 9]"
__label__cb	"Sentence: ""Which Celeb Does This Person Think They Look Like""   [− Tokens: 9]"
__label__cb	"Sentence: ""We Know Your Personality Based On Your Birth Season""   [− Tokens: 9]"
__label__not cb	"Sentence: ""2007 / 08 Bundesliga : Bayern Munich vs. Hertha BSC Berlin""   [− Tokens: 11]"
__label__cb	"Sentence: ""23 Of The Bleakest Christmas Trees In The World""   [− Tokens: 9]"
__label__not cb	"Sentence: ""South Korean regulators fine Microsoft $ 32 million""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Kay Hull crosses floor in Australian House of Representatives on Telstra legislation""   [− Tokens: 12]"
__label__cb	"Sentence: ""17 Cards Your Valentine Will Love As Much As Kanye Loves Kanye""   [− Tokens: 12]"
__label__not cb	"Sentence: ""James Brown dies of pneumonia""   [− Tokens: 5]"
__label__cb	"Sentence: ""Do White People Get Stressed Talking About Race""   [− Tokens: 8]"
__label__cb	"Sentence: ""20 Times Conan O'Brien Completely Owned Twitter""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Art Linkletter , creator of "" Kids Say the Darndest Things "" , dies peacefully at 97""   [− Tokens: 17]"
__label__cb	"Sentence: ""This Two-Minute Microwave Mug Cake Is The Ultimate Lazy Dessert""   [− Tokens: 10]"
__label__cb	"Sentence: ""17 Painful Mascara Moments Every Woman Will Recognize""   [− Tokens: 8]"
__label__cb	"Sentence: ""The 19 Best Nonfiction Books Of 2015""   [− Tokens: 7]"
__label__cb	"Sentence: ""22 Gorgeous Ways To Get Your Whole Family In The Hanukkah Spirit""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Investors Retreat , Fearing Slow , Late Recovery""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Switch-Pitcher Venditte Impressing Fans but Not Many Scouts""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Mets Get a Lift From Two Former Marlins""   [− Tokens: 8]"
__label__not cb	"Sentence: ""CanadaVOTES : NDP candidate Michael McMahon running in Prince Edward — Hastings""   [− Tokens: 12]"
__label__cb	"Sentence: ""Tell Us Who You Think Wore It Best To The Emmys""   [− Tokens: 11]"
__label__cb	"Sentence: ""There Are So Many More Penis Emojis Now""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Australian Greens leader criticises media ethics""   [− Tokens: 6]"
__label__cb	"Sentence: ""31 Kids Who Are Too Honest For Their Own Good""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Breakthrough Victory for an Australian in Formula One""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Fund-Raising Still Has Its Perks in the Obama Era""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Labor Secretary Proposes Suspending Farm Rules""   [− Tokens: 6]"
__label__cb	"Sentence: ""11 Halloween Costumes That Will Destroy Your Faith In Humanity""   [− Tokens: 10]"
__label__cb	"Sentence: ""What 's The Most Embarrassing Thing You 've Done At The Doctor 's Office""   [− Tokens: 14]"
__label__cb	"Sentence: ""21 Struggles Of Being An Attractive Person""   [− Tokens: 7]"
__label__cb	"Sentence: ""21 Pictures That Are Way Too Real For People Who Are Always Cold""   [− Tokens: 13]"
__label__cb	"Sentence: ""How Can You Tell If Someone Likes You""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Bloggers and Unions Join Forces to Push Democrats to Left""   [− Tokens: 10]"
__label__cb	"Sentence: ""This Is The Hardest ' 90s Alt Rock Music Video Quiz You 'll Ever Take""   [− Tokens: 15]"
__label__cb	"Sentence: ""17 Cats Enjoying The Finer Things""   [− Tokens: 6]"
__label__not cb	"Sentence: ""China Becomes More Choosy in Buying U.S. Debt""   [− Tokens: 8]"
__label__not cb	"Sentence: ""White House Chief of Staff Rahm Emanuel steps down to run for Mayor of Chicago""   [− Tokens: 15]"
__label__not cb	"Sentence: ""UN observers in Syria fired upon as report alleges US warplanes readying attack""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Recall in Kansas City Fails""   [− Tokens: 5]"
__label__cb	"Sentence: ""Let This Puppy Proposal Help You Forget The World Is Going to Shit""   [− Tokens: 13]"
__label__cb	"Sentence: ""These Billboards In Wyoming Might Make You Want To Get Tested""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Signs of ancient hydrothermal vents found on Mars""   [− Tokens: 8]"
__label__not cb	"Sentence: ""New 6.3 magnitude earthquake strikes South Pacific""   [− Tokens: 7]"
__label__not cb	"Sentence: ""President Bush says U.S. will defend Taiwan if attacked by China""   [− Tokens: 11]"
__label__cb	"Sentence: ""How Many Kinds Of French Fries Have You Actually Eaten""   [− Tokens: 10]"
__label__not cb	"Sentence: ""US investigators probe close call on North Carolina runway""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Eleven days later , a survivor pulled from rubble after Chinese earthquake""   [− Tokens: 12]"
__label__not cb	"Sentence: ""House votes to limit Patriot Act""   [− Tokens: 6]"
__label__cb	"Sentence: ""19 Insanely Gorgeous Lipstick Colors Worth Every Penny""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Is That Plate Speaking for the Driver or the State ?""   [− Tokens: 11]"
__label__cb	"Sentence: ""18 Boobs That Are Actually Christmas Miracles""   [− Tokens: 7]"
__label__cb	"Sentence: ""21 Extremely Important Trash Pandas""   [− Tokens: 5]"
__label__not cb	"Sentence: ""Magnitude 6.4 earthquake hits east coast of Honshu , Japan""   [− Tokens: 10]"
__label__cb	"Sentence: ""24 Times Denny 's Completely Owned Twitter In 2015""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Poland made software patent directive stop""   [− Tokens: 6]"
__label__not cb	"Sentence: ""North Korea Could Face New Round of Sanctions""   [− Tokens: 8]"
__label__not cb	"Sentence: ""MLB : Tom Glavine wins 300th game""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Obama Telephones Afghan President""   [− Tokens: 4]"
__label__not cb	"Sentence: ""Obama sets deadline to withdraw troops from Iraq""   [− Tokens: 8]"
__label__cb	"Sentence: ""OK Go 's Latest Zero-Gravity Music Video Is Absolutely Bonkers""   [− Tokens: 10]"
__label__cb	"Sentence: ""24 Reasons Why Spooning Is No Fun For Anybody Involved""   [− Tokens: 10]"
__label__cb	"Sentence: ""17 Scrumptious Reasons A Punjabi Household Is Heaven On Earth""   [− Tokens: 10]"
__label__cb	"Sentence: ""17 Things Only People With Crazy Low Blood Pressure Will Understand""   [− Tokens: 11]"
__label__not cb	"Sentence: ""U.N . Official Calls Darfur Aid Tenuous""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Mexican Prosecutors Train in U.S. for Changes in Their Legal System""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Yankees Make Last Home Run Count""   [− Tokens: 6]"
__label__cb	"Sentence: ""23 Trader Joe 's Recipes Your Family Needs To Try""   [− Tokens: 10]"
__label__cb	"Sentence: ""14 Times You Were Fiercely Linda From "" Bob 's Burgers """"   [− Tokens: 12]"
__label__not cb	"Sentence: ""ITV Wales drops local news sign language""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Pentagon to Release Detainee Photos""   [− Tokens: 5]"
__label__cb	"Sentence: ""The Cast Of "" Grease : Live ! "" Competes In A Bubblegum Blowing Competition""   [− Tokens: 15]"
__label__cb	"Sentence: ""17 Itty Bitty Kitty Committees That Run The World""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Former Illinois governor Blagojevich asks US Supreme Court to delay corruption trial , prosecutors to respond by Friday""   [− Tokens: 18]"
__label__not cb	"Sentence: ""Tour de France : Alexandre Vinokourov wins stage 15""   [− Tokens: 9]"
__label__cb	"Sentence: ""32 Times Lady Gaga Had The Best Damn Year In 2015""   [− Tokens: 11]"
__label__cb	"Sentence: ""Indian Women Open Up About Their First Times Being Harassed In Public""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Hurricane Ike makes landfall on Cuba""   [− Tokens: 6]"
__label__not cb	"Sentence: ""France secures site for 10 billion euro nuclear fusion research project""   [− Tokens: 11]"
__label__not cb	"Sentence: ""In Canada , 2 Oil Giants Said Near Merger Deal""   [− Tokens: 10]"
__label__cb	"Sentence: ""9 Comics That All Makeup Addicts Will Love""   [− Tokens: 8]"
__label__cb	"Sentence: ""What 's The Worst Thing That Happened While Working Retail On Black Friday""   [− Tokens: 13]"
__label__cb	"Sentence: ""Which Character From "" Awkward "" Are You""   [− Tokens: 8]"
__label__cb	"Sentence: ""This Is What Happens When Mexicans Try On Stereotypical Halloween Costumes""   [− Tokens: 11]"
__label__cb	"Sentence: ""Friendly Reminder That Victoria Beckham Used To Dress Like This In The ' 00s""   [− Tokens: 14]"
__label__not cb	"Sentence: ""French Council Defangs Plan to Crack Down on Internet Piracy""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Children poisoned by tainted cassava in the Philippines""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Ryan Dunn twice over drink-drive limit at time of fatal accident""   [− Tokens: 11]"
__label__not cb	"Sentence: ""U.S. and China Agree to Study Ways to Make Buildings More Energy-Efficient""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Loyalist rioting erupts in Belfast""   [− Tokens: 5]"
__label__not cb	"Sentence: ""American Express Plans 4,000 Job Cuts""   [− Tokens: 6]"
__label__cb	"Sentence: ""A Deer Broke Into A House And Basically Staged A Murder Scene""   [− Tokens: 12]"
__label__cb	"Sentence: ""13-Year-Old Kids Are Making Thousands Reselling Supreme Hats And Tees""   [− Tokens: 10]"
__label__cb	"Sentence: ""18 Things People Who Love Christmas Do In December""   [− Tokens: 9]"
__label__cb	"Sentence: ""11 Charts That Perfectly Sum Up Being A Writer""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Apple Says Jobs Has Returned to Work""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Tiny Island Surrounded by Tension in the Gulf""   [− Tokens: 8]"
__label__cb	"Sentence: ""The New "" Star Wars : The Force Awakens "" Trailer Is Here To Give You Chills""   [− Tokens: 17]"
__label__not cb	"Sentence: ""Gorbachev warns against rapid globalization""   [− Tokens: 5]"
__label__not cb	"Sentence: ""A More Upbeat , if Vulnerable , Serena Williams Wins Wimbledon Opener""   [− Tokens: 12]"
__label__cb	"Sentence: ""Let 's Create Our Own "" Steven Universe "" Gem Characters""   [− Tokens: 11]"
__label__cb	"Sentence: ""These Are Trap Questions . Do Not Answer Them""   [− Tokens: 9]"
__label__cb	"Sentence: ""The Internet Is Freaking Out Over This Woman 's Shirt""   [− Tokens: 10]"
__label__not cb	"Sentence: ""President Urges Public Patience on Economy""   [− Tokens: 6]"
__label__not cb	"Sentence: ""N.F.L . Player Representatives Face Big Vote for Union Chief""   [− Tokens: 10]"
__label__not cb	"Sentence: ""As Economy Slows , Americans Are Moving Less""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Flash flooding kills fourteen hikers near Chongqing , China""   [− Tokens: 9]"
__label__cb	"Sentence: ""People Ca n't Stop Talking About This Dude 's Awesomely Nerdy Hair""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Space Shuttle Discovery launches on final mission""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Rebels Routed in Sri Lanka After 25 Years of War""   [− Tokens: 10]"
__label__cb	"Sentence: ""When You Suck At Making Plans""   [− Tokens: 6]"
__label__cb	"Sentence: ""A Single College Student Got Tired Of Couples Pictures So She Did A Romantic Photo Shoot With Pizza""   [− Tokens: 18]"
__label__not cb	"Sentence: ""As Bullfighter Gains Honor , Peers Perceive a Grave Loss""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Financial Crisis Stings British Expatriates""   [− Tokens: 5]"
__label__not cb	"Sentence: ""NOAA says Earth 's oceans becoming more acidic""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Save the Separation of Press and State""   [− Tokens: 7]"
__label__cb	"Sentence: ""Which One Direction Member Is Your Son""   [− Tokens: 7]"
__label__cb	"Sentence: ""These Photos Of A Dog Dressed As 12 Different Disney Characters Will Totally Make You Smile""   [− Tokens: 16]"
__label__cb	"Sentence: ""24 Times Anna Kendrick Was 100 % Actually You""   [− Tokens: 9]"
__label__cb	"Sentence: ""15 Struggles Everyone Who Has A Celebrity Crush Knows To Be True""   [− Tokens: 12]"
__label__cb	"Sentence: ""11 Most Insane Things That Happened In Pennsylvania In 2015""   [− Tokens: 10]"
__label__cb	"Sentence: ""27 Things You Need To Know About Andy Grammer""   [− Tokens: 9]"
__label__cb	"Sentence: ""This One Tweet Captures Chennai 's Unbreakable Spirit""   [− Tokens: 8]"
__label__cb	"Sentence: ""20 Mouthwatering Breakfast Sandwiches That 'll Nurse Your Hangover""   [− Tokens: 9]"
__label__cb	"Sentence: ""27 Wonderfully Geeky Products You Never Knew Your Kitchen Needed""   [− Tokens: 10]"
__label__cb	"Sentence: ""Lauren Cohan 's 19 Steps To Surviving A Horror Movie""   [− Tokens: 10]"
__label__cb	"Sentence: ""The Catalina Wine Mixer From "" Step Brothers "" Is Actually Happening""   [− Tokens: 12]"
__label__cb	"Sentence: ""55 Delicious Desserts For People Who Hate Chocolate""   [− Tokens: 8]"
__label__cb	"Sentence: ""13 Celebrity Instagrams You Ca n't Miss This Week""   [− Tokens: 9]"
__label__cb	"Sentence: ""19 Pictures People Who Have n't Shopped At Aritzia Will Not Understand""   [− Tokens: 12]"
__label__cb	"Sentence: ""What Is Your All-Time Favorite Jim And Dwight Prank On "" The Office """"   [− Tokens: 14]"
__label__cb	"Sentence: ""LGBT Women Share Things They Are Tired Of Hearing In This Powerful Video""   [− Tokens: 13]"
__label__cb	"Sentence: ""20 Things You 'll Understand If You 've Ever Had Anal Sex""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Hormel Earnings , Led by Spam , Beat Expectations""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Marist Basketball Player Finds Time for Two Dreams""   [− Tokens: 8]"
__label__cb	"Sentence: ""These Students Honored Veterans By Carrying Their Coffins""   [− Tokens: 8]"
__label__cb	"Sentence: ""21 Moments Anyone Who Has Been Day Drunk Will Recognize""   [− Tokens: 10]"
__label__cb	"Sentence: ""Damn , The Insides Of Indian Trains Are About To Change Completely""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Julian Assange held while Sweden appeals bail""   [− Tokens: 7]"
__label__cb	"Sentence: ""21 Things Military Spouses Wo n't Tell You""   [− Tokens: 8]"
__label__cb	"Sentence: ""New Year 's Eve Underwear Traditions Around The World""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Supreme Court Ruling Offers Little Guidance on Hiring""   [− Tokens: 8]"
__label__cb	"Sentence: ""Allison Williams And Her Husband Met At A "" Bachelor "" Viewing Party""   [− Tokens: 13]"
__label__cb	"Sentence: ""Do You Guys Hate Me""   [− Tokens: 5]"
__label__cb	"Sentence: ""This Video Perfectly Captures The Tragedy Of When Your SO Hates Your Favorite TV Show""   [− Tokens: 15]"
__label__not cb	"Sentence: ""Serbian goal keeper debuts in Croatian football club Rijeka""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Leapfrog Device Aimed at Littlest Readers""   [− Tokens: 6]"
__label__cb	"Sentence: ""18 Things That Happen When You 're The Only Girl In Your Physics Class""   [− Tokens: 14]"
__label__cb	"Sentence: ""23 Delicious Ways To Layer Up For Fall""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Justices Decline F.T.C . Appeal in Rambus Case""   [− Tokens: 8]"
__label__cb	"Sentence: ""Here 's How To Make The Most Magical Food Ever""   [− Tokens: 10]"
__label__cb	"Sentence: ""A Bunch Of ' 90s Supermodels Just Totally Destroyed This New Fashion Campaign""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Israel seizes West Bank land""   [− Tokens: 5]"
__label__not cb	"Sentence: ""Ecstasy Ensnares Upper-Class Teenagers in Brazil""   [− Tokens: 6]"
__label__cb	"Sentence: ""For Anyone Too Tired To Go Out On The Weekend""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Report on Gene for Depression Is Now Faulted""   [− Tokens: 8]"
__label__cb	"Sentence: ""Is This A Sunset Or A Grilled Cheese""   [− Tokens: 8]"
__label__cb	"Sentence: ""17 Pictures That Are Way Too Real For Everyone Who Hates Going Out""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Two injured in two car crash on Isle of Man""   [− Tokens: 10]"
__label__cb	"Sentence: ""Brits Respond To Questions From Australians""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Iraqi lawmakers delay vote on electoral law""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Belgian triathletes race at North Sea coast""   [− Tokens: 7]"
__label__cb	"Sentence: ""47 Lazy-Girl Beauty Hacks Everyone Should Know""   [− Tokens: 7]"
__label__not cb	"Sentence: ""European Union Council to accept software patent directive""   [− Tokens: 8]"
__label__cb	"Sentence: ""# FlotusBars Is The Best Thing You 'll See All Day""   [− Tokens: 11]"
__label__not cb	"Sentence: ""NATO Struggles With Conflicting Views on Russia""   [− Tokens: 7]"
__label__not cb	"Sentence: ""UN reports Rwandan refugees repatriated by force""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Australian parliamentary security officers allowed to address members as ' mates' again""   [− Tokens: 12]"
__label__cb	"Sentence: ""The Biggest Winners And Losers In Movies In 2015""   [− Tokens: 9]"
__label__cb	"Sentence: ""Do You Belong With Anakin Skywalker Or Kylo Ren""   [− Tokens: 9]"
__label__not cb	"Sentence: ""At least fifteen dead in Iraq after gunmen attack central bank""   [− Tokens: 11]"
__label__not cb	"Sentence: ""US unemployment rate reaches 9.4 percent""   [− Tokens: 6]"
__label__cb	"Sentence: ""19 Of The Stupidest Ways People Have Broken Their Laptops""   [− Tokens: 10]"
__label__cb	"Sentence: ""This College Marching Band Just Shut It Down With Their Amazing "" Hello "" Cover""   [− Tokens: 15]"
__label__not cb	"Sentence: ""South African sprinter Philip Rabinowitz dies at age 104""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Memorial unveiled to mark 50th anniversary of deaths of 47 miners in Lanarkshire , Scotland""   [− Tokens: 15]"
__label__cb	"Sentence: ""The 27 Most Exciting Books Coming In 2016""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Explosion kills 35 in Pakistan ; many injured""   [− Tokens: 8]"
__label__not cb	"Sentence: ""North Korea cancels all military , political agreements with South Korea""   [− Tokens: 11]"
__label__cb	"Sentence: ""Who Gets To Take Part In The Menstruation Conversation""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Boston rings in the new year""   [− Tokens: 6]"
__label__cb	"Sentence: ""10 Jeans Hacks To Keep Your Look On Point""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Wikileaks crashes under cyber attack""   [− Tokens: 5]"
__label__not cb	"Sentence: ""UBS and U.S. Seek Delay to Try to Settle Tax Case""   [− Tokens: 11]"
__label__not cb	"Sentence: ""British MP calls for ban on Aspartame""   [− Tokens: 7]"
__label__not cb	"Sentence: ""New poll indicates Barack Obama 's approval rating under 50 %""   [− Tokens: 11]"
__label__cb	"Sentence: ""18 Of The Least Productive Members Of Society""   [− Tokens: 8]"
__label__cb	"Sentence: ""Today 's Good Nice Horoscope For All Humans""   [− Tokens: 8]"
__label__cb	"Sentence: ""Uplifting Aerial Photos Of Beaches In Italy That Will Remind You Of Summer""   [− Tokens: 13]"
__label__not cb	"Sentence: ""An Indiana Town Appreciates Obama , and That Stimulus Cash , Too""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Comedian Richard Pryor dies at 65""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Iraq executes "" Chemical Ali """"   [− Tokens: 6]"
__label__cb	"Sentence: ""15 Texts Your Student Loans Are Dying To Send You""   [− Tokens: 10]"
__label__cb	"Sentence: ""9 Charts All Makeup Lovers Can Totally Relate To""   [− Tokens: 9]"
__label__cb	"Sentence: ""These Random Questions Will Determine Your Sexual Vibe""   [− Tokens: 8]"
__label__cb	"Sentence: ""If Hogwarts Students Were "" Mean Girls "" Characters""   [− Tokens: 9]"
__label__cb	"Sentence: ""14 Reasons Every College Student Deserves A Gold Star""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Explosion , steam eruption near Grand Central Terminal in New York City""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Easter Gifts , Multiplying on the Loose""   [− Tokens: 7]"
__label__not cb	"Sentence: ""P.C . Richard Takes On the New Jersey Turnpike""   [− Tokens: 9]"
__label__not cb	"Sentence: ""British political candidate Nigel Farage injured in plane crash on polling day""   [− Tokens: 12]"
__label__cb	"Sentence: ""Problems Every Gangly Girl Will Understand""   [− Tokens: 6]"
__label__cb	"Sentence: ""Here 's What "" Star Wars : The Force Awakens "" Would Look Like As A Romantic Comedy""   [− Tokens: 18]"
__label__cb	"Sentence: ""Go Home Everyone , Sir Patrick Stewart Won 2015""   [− Tokens: 9]"
__label__cb	"Sentence: ""21 Times British People Confused The Hell Out Of Everyone On Twitter""   [− Tokens: 12]"
__label__cb	"Sentence: ""Can You Make It Through This Post Without Drooling""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Bomb explosion kills two in Nepal church""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Senate Report Gives New Detail on Approval of Interrogation Techniques""   [− Tokens: 10]"
__label__not cb	"Sentence: ""China Aims at Dalai Lama With New Tibet Holiday""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Well Ahead of Final Group at Masters , Woods and Mickelson Put On Show""   [− Tokens: 14]"
__label__cb	"Sentence: ""The Food Porn Industry Will Never Be The Same Because Of This Huevos Rancheros Recipe""   [− Tokens: 15]"
__label__cb	"Sentence: ""67 Jay Z Lyrics For When You Need An Instagram Caption""   [− Tokens: 11]"
__label__cb	"Sentence: ""11 Ways To Totally Nail Sex With Any Woman""   [− Tokens: 9]"
__label__cb	"Sentence: ""37 Times Scottish Twitter Was The Funniest Place On The Internet In 2015""   [− Tokens: 13]"
__label__cb	"Sentence: ""This Model 's Nipples Have Been Photshopped Away""   [− Tokens: 8]"
__label__not cb	"Sentence: ""China Said to Be Seeking Bigger Stake in Rio Tinto""   [− Tokens: 10]"
__label__cb	"Sentence: ""Here 's What Your Teenage Emo Heartthrobs Look Like Now""   [− Tokens: 10]"
__label__cb	"Sentence: ""25 Pictures That Are True For Absolutely No Good Reason""   [− Tokens: 10]"
__label__cb	"Sentence: ""23 Things Cats Do n't Give A Shit About""   [− Tokens: 9]"
__label__cb	"Sentence: ""Did The New "" Star Wars "" TV Spot Give Away A Secret About Han Solo""   [− Tokens: 16]"
__label__not cb	"Sentence: ""Three men arrested under suspicion of organising dog fights in southern Finland""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Oil pipeline explosion kills 27 in central Mexico""   [− Tokens: 8]"
__label__cb	"Sentence: ""Can You Guess If This Concession Stand Food Item Is Real""   [− Tokens: 11]"
__label__cb	"Sentence: ""31 Throwback Recipes You 'll Want To Try Right Now""   [− Tokens: 10]"
__label__cb	"Sentence: ""Taylor Swift Just Won A Damn Emmy Award""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Nations Near Arctic Declare Polar Bears Threatened by Climate Change""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Former British Northern Ireland secretary Mo Mowlam dies""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Dwarf gets penis glued to vacuum cleaner""   [− Tokens: 7]"
__label__cb	"Sentence: ""This Hijab Barbie Instagram Account Is Beyond Inspiring""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Greece wildfires force thousands to evacuate""   [− Tokens: 6]"
__label__cb	"Sentence: ""We Know Your Zodiac Sign Based On Which Cat You Choose""   [− Tokens: 11]"
__label__not cb	"Sentence: ""A Call for Smarter Regulation""   [− Tokens: 5]"
__label__cb	"Sentence: ""This Behind The Scenes Footage Of Ted Cruz 's Campaign Is So Brilliantly Awkward""   [− Tokens: 14]"
__label__cb	"Sentence: ""We Know Which Animal GIF Will Make You Laugh Based On Your Zodiac""   [− Tokens: 13]"
__label__cb	"Sentence: ""Dude , We Should Hang Out""   [− Tokens: 6]"
__label__not cb	"Sentence: ""U.S. budget crisis will cause personal budget crisis for U.S. troops""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Justices to Rule on Law Banning the Depiction of Cruelty to Animals""   [− Tokens: 12]"
__label__cb	"Sentence: ""17 Tattoos For All Makeup Lovers""   [− Tokens: 6]"
__label__not cb	"Sentence: ""New polls show third party U.S. presidential candidates varying radically in popularity""   [− Tokens: 12]"
__label__cb	"Sentence: ""11 Breathtaking "" Grand Designs "" Homes You Can Actually Stay In""   [− Tokens: 12]"
__label__cb	"Sentence: ""Here 's What Happens When You Make Cookies With Potato Chips""   [− Tokens: 11]"
__label__not cb	"Sentence: ""New Objections May Delay G.M . Exit From Bankruptcy""   [− Tokens: 9]"
__label__not cb	"Sentence: ""In Baseball , Numbers Offer Few Conclusions on Steroid Use""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Four channels to be launched on Viasat in the Nordic and Baltic countries""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Defending World Skating Title , Germans Take Pairs Lead""   [− Tokens: 9]"
__label__cb	"Sentence: ""Kids Who Are Too Excited For The First Day Of School""   [− Tokens: 11]"
__label__cb	"Sentence: ""12 Charts That Speak To Anyone That Stays Up Too Late""   [− Tokens: 11]"
__label__cb	"Sentence: ""18 Pictures That Perfectly Sum Up Becoming An Adult""   [− Tokens: 9]"
__label__cb	"Sentence: ""How Exactly Do You Make An Animal Collective Album""   [− Tokens: 9]"
__label__cb	"Sentence: ""Confessions To The One That Got Away""   [− Tokens: 7]"
__label__cb	"Sentence: ""9 Painfully True SEX-Pectations Vs Reality""   [− Tokens: 6]"
__label__cb	"Sentence: ""25 Super Last-Minute Halloween Costumes That Will Blow People 's Minds""   [− Tokens: 11]"
__label__cb	"Sentence: ""Which Christmas Movie Should You Watch Right Now""   [− Tokens: 8]"
__label__cb	"Sentence: ""This Pug Just Made The Best "" Hotline Bling "" Video That Will Ever Exist""   [− Tokens: 15]"
__label__not cb	"Sentence: ""Over 400 attend Scottish singer-songwriter Gerry Rafferty 's funeral""   [− Tokens: 9]"
__label__not cb	"Sentence: ""US government shutdown averted in last-minute deal""   [− Tokens: 7]"
__label__cb	"Sentence: ""Which Underrated "" Gilmore Girls "" Guy Is Your Soulmate""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Australians need bigger toilets""   [− Tokens: 4]"
__label__not cb	"Sentence: ""Britain to Add 700 Troops to Afghan War""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Ethnic Fighting Erupts in Sudan""   [− Tokens: 5]"
__label__cb	"Sentence: ""26 Hilarious Tweets About Work That Are Way , Way Too Real""   [− Tokens: 12]"
__label__cb	"Sentence: ""18 Reasons Spotify Ads Are Worse Than Dying A Horrifying , Painful Death""   [− Tokens: 13]"
__label__not cb	"Sentence: ""South Park episodes available free online""   [− Tokens: 6]"
__label__cb	"Sentence: ""This Is What Women With The Same BMI Look Like Side By Side""   [− Tokens: 13]"
__label__cb	"Sentence: ""19 Conveniently Portable Items That Will Change Your Life""   [− Tokens: 9]"
__label__cb	"Sentence: ""No One Asked For Daylight Savings""   [− Tokens: 6]"
__label__cb	"Sentence: ""Which "" Suicide Squad "" Character Are You Based On Your Zodiac""   [− Tokens: 12]"
__label__not cb	"Sentence: ""One Side Makes Offer in Honduran Impasse""   [− Tokens: 7]"
